1.000000,0.271356,0.729074,0.745625,0.839647,0.000000,0.924586,0.870133,0.933397
0.000000,1.000000,0.799702,0.000000,0.668621,0.000000,0.321119,0.000000,0.217074
0.000000,0.000000,1.000000,0.322885,0.939369,0.000000,0.733803,0.541185,0.694861
0.000000,0.000000,0.000000,1.000000,0.535886,0.000000,0.794308,0.739332,0.734231
0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.828218,0.731476,0.819628
-0.903125,0.000000,-0.542254,-0.805267,-0.730686,1.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,-0.812724,1.000000,0.751580,0.854412
0.000000,0.000000,0.000000,0.000000,0.000000,-0.923668,0.000000,1.000000,0.875024
0.000000,0.000000,0.000000,0.000000,0.000000,-0.911039,0.000000,0.000000,1.000000
1.000000,0.281657,0.410390,0.653886,0.742406,0.000000,0.897808,0.175505,0.000000
0.000000,1.000000,0.745968,0.000000,0.611217,0.242326,0.441185,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000,0.403654,0.174836,0.532846,0.000000,0.000000
0.000000,-0.246470,0.000000,1.000000,0.318737,0.000000,0.464999,0.607319,0.360937
0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.718242,0.000000,0.000000
-0.584243,0.000000,0.000000,-0.972651,-0.302446,1.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,-0.385840,1.000000,0.000000,0.000000
0.000000,-0.201995,0.000000,0.000000,0.000000,-0.642470,0.000000,1.000000,0.437999
0.000000,-0.569533,-0.179269,0.000000,-0.521981,-0.348854,0.000000,0.000000,1.000000
1.000000,0.404698,0.832100,0.804822,0.845892,0.000000,0.844358,0.860013,0.814882
0.000000,1.000000,0.773224,0.000000,0.679075,0.000000,0.590960,0.486795,0.365000
0.000000,0.000000,1.000000,0.554557,0.927680,0.000000,0.836861,0.855134,0.759310
0.000000,0.000000,0.000000,1.000000,0.624100,0.000000,0.715879,0.701914,0.717284
0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.892808,0.831664,0.874832
-0.815727,-0.312042,-0.713814,-0.771141,-0.856594,1.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,-0.808939,1.000000,0.710800,0.802679
0.000000,0.000000,0.000000,0.000000,0.000000,-0.773426,0.000000,1.000000,0.770458
0.000000,0.000000,0.000000,0.000000,0.000000,-0.935718,0.000000,0.000000,1.000000
1.000000,0.000000,0.468643,0.924816,0.293520,0.000000,0.768640,0.796712,0.818737
0.000000,1.000000,0.710153,0.000000,0.893981,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.339528,0.922581,0.000000,0.172296,0.342541,0.470935
0.000000,-0.226545,0.000000,1.000000,0.000000,0.000000,0.750206,0.828086,0.799961
0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.165000,0.276678
-0.971729,0.000000,-0.467727,-0.896217,-0.313973,1.000000,0.000000,0.000000,0.000000
0.000000,-0.203366,0.000000,0.000000,0.000000,-0.699766,1.000000,0.432275,0.661662
0.000000,-0.205961,0.000000,0.000000,0.000000,-0.797880,0.000000,1.000000,0.566527
0.000000,0.000000,0.000000,0.000000,0.000000,-0.809694,0.000000,0.000000,1.000000
1.000000,0.189905,0.532927,0.759847,0.408794,0.000000,0.741866,0.590696,0.664022
0.000000,1.000000,0.831999,0.428788,0.857841,0.000000,0.650042,0.377008,0.437795
0.000000,0.000000,1.000000,0.802001,0.966121,0.000000,0.819035,0.706383,0.785302
0.000000,0.000000,0.000000,1.000000,0.752913,0.000000,0.804719,0.771276,0.848012
0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.775991,0.658573,0.695869
-0.826856,-0.397661,-0.781900,-0.954658,-0.724958,1.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,-0.782800,1.000000,0.555984,0.618699
0.000000,0.000000,0.000000,0.000000,0.000000,-0.766951,0.000000,1.000000,0.696058
0.000000,0.000000,0.000000,0.000000,0.000000,-0.870949,0.000000,0.000000,1.000000
1.000000,0.486781,0.584504,0.792397,0.908404,0.000000,0.931689,0.788703,0.875960
0.000000,1.000000,0.970226,0.000000,0.750678,0.000000,0.637712,0.000000,0.690003
0.000000,0.000000,1.000000,0.000000,0.807141,0.000000,0.713733,0.191190,0.754618
0.000000,0.000000,0.000000,1.000000,0.611271,0.000000,0.718414,0.876847,0.616960
0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.905397,0.668279,0.931481
-0.882292,-0.226064,-0.273028,-0.867716,-0.761728,1.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,-0.742476,1.000000,0.642353,0.883015
0.000000,0.000000,0.000000,0.000000,0.000000,-0.904476,0.000000,1.000000,0.643197
0.000000,0.000000,0.000000,0.000000,0.000000,-0.715669,0.000000,0.000000,1.000000
1.000000,0.224507,0.736741,0.893401,0.706520,0.000000,0.795999,0.810106,0.899709
