1.000000,0.274258
0.000000,1.000000
1.000000,0.000000
-0.149765,1.000000
1.000000,0.000000
-0.275035,1.000000
1.000000,0.000000
-0.327880,1.000000
1.000000,0.082745
0.000000,1.000000
1.000000,0.000000
-0.375450,1.000000
1.000000,0.000000
0.000000,1.000000
1.000000,0.000000
-0.090384,1.000000
1.000000,0.091629
0.000000,1.000000
1.000000,0.416220
0.000000,1.000000
1.000000,0.000000
-0.224646,1.000000
1.000000,0.316043
0.000000,1.000000
1.000000,0.506624
0.000000,1.000000
1.000000,0.000000
-0.096599,1.000000
1.000000,0.000000
-0.272709,1.000000
